target,position,layer,r2,r2_shuffled,r2_random
c2y,pre_x,24,0.7063538842517931,-0.0013851213223701198,0.47919257880625654
answer~nonlin,pre_x,24,0.005524618239414414,0.001473589081878779,-0.0033199651769746374
x~nonlin,pre_x,24,0.7741377234673412,0.003795993870300829,0.520337431668425
c1x~nonlin,pre_x,24,0.00017365142792757915,-0.007718449880926848,-0.00847570142417542
y~nonlin,pre_x,24,-0.0020782053982120186,-0.015636188008718355,-0.002965266456953275
c2y~nonlin,pre_x,24,0.004923808096527482,-0.011824022676593104,-0.0020665497194745086
answer,pre_x,26,0.7073847662904034,-1.3937715704903653e-05,0.5142686598807031
x,pre_x,26,0.9519741767910573,-0.010973024680510424,0.7818773105560295
c1x,pre_x,26,0.8556205529399326,-0.01026183863334107,0.6459126462133957
y,pre_x,26,0.8370158880838197,-0.012735152558361218,0.6184276895654814
c2y,pre_x,26,0.7069797125686101,-0.003216194598035349,0.5159202456340501
answer~nonlin,pre_x,26,0.004474496037949027,0.0031332542469364455,-0.0020685209696771345
x~nonlin,pre_x,26,0.7565128636462639,0.005058681858481573,0.5498428508878554
c1x~nonlin,pre_x,26,0.0064634630952936645,-0.00948301471976376,-8.743019867463175e-05
y~nonlin,pre_x,26,0.002135311900201664,-0.015220727603601825,0.0028734174093656417
c2y~nonlin,pre_x,26,0.006025937640660728,-0.012959948238560948,-0.0012218015611231703
answer,pre_x,28,0.7084443578619639,-0.0014518905784748348,0.5677861306554528
x,pre_x,28,0.9449872773259923,-0.009977315627758943,0.8247914255422515
c1x,pre_x,28,0.8452151967636565,-0.00875731446170458,0.6979333139773722
y,pre_x,28,0.8233251549898584,-0.015251335085286533,0.6670508678098234
c2y,pre_x,28,0.7055164715927822,-0.001312903120291864,0.5684938921591185
answer~nonlin,pre_x,28,0.0006676046221082421,0.0007734611037267802,-0.006292940542413028
x~nonlin,pre_x,28,0.7529098214900318,0.007261449652580576,0.6049046520837024
c1x~nonlin,pre_x,28,0.006493951946427545,-0.009748110323469783,0.0023566194160679066
y~nonlin,pre_x,28,0.003080241683651286,-0.014215230156700676,-0.003022338608660524
c2y~nonlin,pre_x,28,0.00018741515534970166,-0.012352877370172877,-0.005429152723033681
answer,val_x,0,-0.008988637222135054,-0.01176733862207513,-0.0011560443251121821
x,val_x,0,-0.0010472369850205165,-0.006024468735257749,-0.00019404448093562898
c1x,val_x,0,-0.0030360844119061703,-0.007593888016829142,-0.0003966044045036199
y,val_x,0,-0.0047712666397379255,-0.0034659855200844802,-0.0010968730248213099
c2y,val_x,0,-0.009323271409620082,-0.011799977159450137,-0.0011152798248419415
answer~nonlin,val_x,0,-0.011057689847310925,-0.005418228127452407,-0.007866638506301982
x~nonlin,val_x,0,-0.00370655819700616,-0.008452475323521114,-5.750270199000873e-05
c1x~nonlin,val_x,0,-0.0025701072154478144,-0.010055021278020382,-0.003146068179500139
y~nonlin,val_x,0,-0.004630908732141448,-0.010500041491290135,-0.003920269573558954
c2y~nonlin,val_x,0,-0.010093684587746399,-0.009528816391336958,-0.009225100267486352
answer,val_x,2,0.620995004292671,-0.011572303614427737,0.5979683027290883
x,val_x,2,0.9993862109396225,-0.009568315433115204,0.9894788105213088
c1x,val_x,2,0.801389091563483,-0.013214431252078995,0.7989786252448156
y,val_x,2,0.7780403902877102,-0.00477129823891187,0.7594048537710503
c2y,val_x,2,0.617251373089857,-0.013825804159915744,0.5972465709400363
answer~nonlin,val_x,2,-0.012250498953576328,-0.00785646830224529,-0.0007406294045919637
x~nonlin,val_x,2,0.7215740932369514,-0.011385140112945447,0.7133673296474958
c1x~nonlin,val_x,2,-0.013306928069006574,-0.0150747523231618,-0.0033653018773944776
y~nonlin,val_x,2,-0.005853602776260791,-0.02129591928774599,-0.0025137393486776016
c2y~nonlin,val_x,2,-0.012016583227995037,-0.008516798293218164,-0.0005785740098702696
answer,val_x,4,0.6912243860369861,-0.010157910173910434,0.630972191220663
x,val_x,4,0.9986226899655732,-0.009420055628191815,0.9735146497005494
c1x,val_x,4,0.872639948281306,-0.011973381875990396,0.8258308101008256
y,val_x,4,0.8372589666200192,-0.006242703889373313,0.7824321643119181
c2y,val_x,4,0.6920368233267661,-0.008865861682841425,0.6307226932724825
answer~nonlin,val_x,4,-0.010807959535957368,-0.0028004118099722586,-0.0009040504337518573
x~nonlin,val_x,4,0.7211321135834116,-0.005652292491227895,0.7119466480843006
c1x~nonlin,val_x,4,-0.010410546968121492,-0.015711707178862167,-0.017096336387852906
y~nonlin,val_x,4,-0.0036153245884626983,-0.01623584658697297,-0.0056260299409203185
c2y~nonlin,val_x,4,-0.0110123917657039,-0.0074946190315750005,-0.0007376060062325163
answer,val_x,6,0.6285503605564762,-0.011493309452767164,0.6073022404036015
x,val_x,6,0.99716669053345,-0.008867451800095738,0.953793111718153
c1x,val_x,6,0.81285123813246,-0.01428524810745313,0.7928801516350092
y,val_x,6,0.7764225076425664,-0.006795934759437738,0.7536692558390012
c2y,val_x,6,0.6303709815231033,-0.008309104665133349,0.6075626094172268
answer~nonlin,val_x,6,-0.009700583552447295,-0.001759654583851411,-0.0008299870068564363
x~nonlin,val_x,6,0.7053639880108498,-0.007228988664152114,0.6855056476554319
c1x~nonlin,val_x,6,-0.008498932492490008,-0.016246222064997706,-0.0038306363856686065
y~nonlin,val_x,6,-0.0023829200089822145,-0.013119084153379923,-0.004381602148333608
c2y~nonlin,val_x,6,-0.010150554207411844,-0.007714183767967064,-0.0006267970513256227
answer,val_x,8,0.6749912117467431,-0.01343643482250334,0.6073865348736527
x,val_x,8,0.9960784903697659,-0.007485498279889757,0.966254418663923
c1x,val_x,8,0.8636292837691962,-0.015762966366545283,0.7795521788929654
y,val_x,8,0.8449516232100739,-0.005657598459561042,0.7588781196825769
c2y,val_x,8,0.6756737485752788,-0.0106060272133357,0.6055955635877098
answer~nonlin,val_x,8,-0.013190745549624072,-0.002241878130470054,-0.0008979563213071806
x~nonlin,val_x,8,0.7071387206034857,-0.0052692418963238286,0.6897766942842544
c1x~nonlin,val_x,8,-0.009668730195839803,-0.012822861121194684,-0.0034675397005259345
y~nonlin,val_x,8,-0.005030633023328734,-0.01140297171470328,-0.0011717301539742042
c2y~nonlin,val_x,8,-0.012815846873897252,-0.008526998653921813,-0.0007121317678155936
answer,val_x,10,0.699791734532288,-0.010301116591999726,0.5901120111644991
x,val_x,10,0.993140281667901,-0.010565399486536231,0.9496442897095236
c1x,val_x,10,0.8668948461020477,-0.017078238795855682,0.7743059586922645
y,val_x,10,0.855901713084294,-0.005757690262368609,0.7490112181291733
c2y,val_x,10,0.6981819874390183,-0.012907724317658298,0.593435450642827
answer~nonlin,val_x,10,-0.014179362586850486,-0.004050416003338331,-0.0009716441623006666
x~nonlin,val_x,10,0.8173102020645039,0.0019589084440542193,0.7085669671576583
c1x~nonlin,val_x,10,-0.012779053109085892,-0.009466406175071551,-0.00298435892931348
y~nonlin,val_x,10,-0.008013427038895626,-0.013446430785954755,-0.0017368234121897252
c2y~nonlin,val_x,10,-0.014688745119646018,-0.008752274353570844,-0.0007925619846769205
answer,val_x,12,0.7170320828402538,-0.010417465303085516,0.6195967637302331
x,val_x,12,0.9921507365689624,-0.014129048187335735,0.9667281756651556
c1x,val_x,12,0.8792089020957998,-0.014396356974157865,0.7966623225792457
y,val_x,12,0.8719990891123202,-0.007877939036861514,0.7649109457120375
c2y,val_x,12,0.7147999967449483,-0.01434413342908547,0.6248813164136704
answer~nonlin,val_x,12,-0.007820599204323209,-0.0015451301355322578,-0.000868817104592079
x~nonlin,val_x,12,0.7988047372201051,0.0022780150618945116,0.7398150360370841
c1x~nonlin,val_x,12,-0.008500116032231997,-0.010705358951014654,-0.0035096049201082113
y~nonlin,val_x,12,-0.006805236362860123,-0.013613127371675526,-0.0049435477038271
c2y~nonlin,val_x,12,-0.00871247529912389,-0.007299791912722231,-0.0007406060402459502
answer,val_x,14,0.7627513248536624,-0.007472725762678989,0.6715636324365746
x,val_x,14,0.9923921508535336,-0.014000573785152959,0.9617151125984149
c1x,val_x,14,0.9402035225864007,-0.01677207707361328,0.8343459719648223
y,val_x,14,0.9284522432217883,-0.00919817226123043,0.8140724354415426
c2y,val_x,14,0.7645891605697609,-0.009988016831170121,0.6708723705419419
answer~nonlin,val_x,14,-0.003553560769609554,-0.003574717265428351,-0.0010633386077607554
x~nonlin,val_x,14,0.7819624266276629,-0.0009860592024344417,0.7100253444742957
c1x~nonlin,val_x,14,-0.01043325015903429,-0.0083281156303876,-0.0036957622638200682
y~nonlin,val_x,14,-0.008065468206453374,-0.013269535635090035,-0.002055343615750882
c2y~nonlin,val_x,14,-0.005163511094555595,-0.00836146591881648,-0.0009254696963503228
answer,val_x,16,0.7953360162414543,-0.006792144346402962,0.6800905119492214
x,val_x,16,0.9845199931573423,-0.01291001883852716,0.9465489988683187
c1x,val_x,16,0.937253494597442,-0.013872716957774811,0.8238261316493045
y,val_x,16,0.9291017558116164,-0.006913395031259206,0.8103228526779298
c2y,val_x,16,0.8003986422775062,-0.0078647737515527,0.6852222732573379
answer~nonlin,val_x,16,0.015241106458853793,-0.0036003455270954277,-0.0030994518931393156
x~nonlin,val_x,16,0.7705217897468071,0.0011598460288776424,0.6876375469523458
c1x~nonlin,val_x,16,-0.0065759773823670375,-0.007325391971383155,-0.0029450917504343366
y~nonlin,val_x,16,0.002300259620619194,-0.013281177277971512,-0.016146273758717244
c2y~nonlin,val_x,16,0.0115244871785104,-0.010109383045086684,-0.0017554951609606295
answer,val_x,18,0.7568086455113738,-0.008853785322578744,0.6717182247758878
x,val_x,18,0.976818896281231,-0.010111923575100157,0.9402964090240677
c1x,val_x,18,0.9182853380562325,-0.015189281605973992,0.8395600799911405
y,val_x,18,0.9158537824325512,-0.00775404038739258,0.8335001584775756
c2y,val_x,18,0.7615750456097664,-0.0051889119185200006,0.6721104395867598
answer~nonlin,val_x,18,0.010915061944206994,-0.009887441809457886,-0.0008130628333760104
x~nonlin,val_x,18,0.7451905407548592,0.0007686587545073786,0.7079146520724364
c1x~nonlin,val_x,18,-0.008064435936844472,-0.010610235947092539,-0.009482327692405201
y~nonlin,val_x,18,-0.0007783899152120632,-0.01446205119644306,-0.008685304612329414
c2y~nonlin,val_x,18,0.008558691720153555,-0.011792796025596575,-0.0006873973127852206
answer,val_x,20,0.7400103985933114,-0.007836988116008525,0.6401834090118266
x,val_x,20,0.9761901214710698,-0.010384326100181474,0.9153541855294466
c1x,val_x,20,0.9048853791617577,-0.011894955138170848,0.8098123608336225
y,val_x,20,0.9014166103337862,-0.008048110616765358,0.7929957770983659
c2y,val_x,20,0.7413663670954458,-0.007499909499496082,0.6363860294945451
answer~nonlin,val_x,20,0.007485830337153998,-0.004802058276603738,-0.004562623645423924
x~nonlin,val_x,20,0.7394143531700381,0.008588631908217015,0.6520133826448049
c1x~nonlin,val_x,20,-0.004229931393349595,-0.011019638333883863,-0.004065485829583215
y~nonlin,val_x,20,0.00018220618304631842,-0.011829208675259828,-0.0037640542977996905
c2y~nonlin,val_x,20,0.006700953037918178,-0.009992557072716624,-0.0017462721169012596
answer,val_x,22,0.7554298841965186,-0.0067296562769463275,0.6358745460634141
x,val_x,22,0.9873270070834526,-0.007792811761702101,0.9462284981248368
c1x,val_x,22,0.9435103802842757,-0.01160914635327992,0.8246289615114195
y,val_x,22,0.9347729947076763,-0.008969642335904693,0.7982887426072849
c2y,val_x,22,0.7568575419358519,-0.00784006804096915,0.6391473360406296
answer~nonlin,val_x,22,-0.0006392114031494867,-0.003710310786476434,-0.00227558669035699
x~nonlin,val_x,22,0.7948594331356603,0.0011244493666890953,0.6838587966395868
c1x~nonlin,val_x,22,-0.004519866863097022,-0.010668542815888582,-0.0027128517421601828
y~nonlin,val_x,22,-0.0025659277620433407,-0.013426075674637605,-0.0018826260005977424
c2y~nonlin,val_x,22,-0.00038431029399155214,-0.008463867406121928,-0.005173979831795128
answer,val_x,24,0.7477976082249171,-0.005589530315520452,0.6257955767535934
x,val_x,24,0.9852784380767801,-0.009377771828251058,0.9097688565899932
c1x,val_x,24,0.9364133507410068,-0.011442600347973064,0.7988560335195615
y,val_x,24,0.9254289497429535,-0.01002119780292432,0.7757066426752119
c2y,val_x,24,0.7492044613201285,-0.008157408949908795,0.6316546772635312
answer~nonlin,val_x,24,-0.0007984067229345193,-0.005416045755439747,-0.0007178728918095789
x~nonlin,val_x,24,0.7851815642505828,0.0015067889211798358,0.6478063638052503
