target,position,layer,r2,r2_shuffled,r2_random
answer~nonlin,val_s1,26,-0.001579488842743837,-0.01017730078111545,0.03231671483428977
s1~nonlin,val_s1,26,0.6702174082427188,-0.004793690313153576,0.5432122512982323
s2~nonlin,val_s1,26,-0.001579488842743615,-0.003321420194027036,0.032316714834289995
answer,val_s1,28,0.911223289587361,-0.018299794653884538,0.777223857549222
s1,val_s1,28,0.98806137025956,-0.007045186809325532,0.9310518612890412
s2,val_s1,28,0.9417984977826492,-0.02764359128764915,0.826048923860055
answer~nonlin,val_s1,28,-0.0008515154546753223,-0.00829249956545941,0.02394194763651547
s1~nonlin,val_s1,28,0.6672029631355872,-0.009620822536628992,0.5840592618013387
s2~nonlin,val_s1,28,-0.0008515154546751003,3.2273403527405264e-07,0.023941947636515692
answer,pre_s2,0,-0.0002843715564622151,-0.0037247420555601707,-0.0002843718399716533
s1,pre_s2,0,-0.0004631328978101923,-0.001148596378134581,-0.0004631339454392869
s2,pre_s2,0,-0.00029904673173564156,-0.002981565648780826,-0.0002990468209820296
answer~nonlin,pre_s2,0,-0.0014327050177731504,-0.0014823600206961274,-0.0014327049584585971
s1~nonlin,pre_s2,0,-0.00013385443750268955,-0.0022670416274792604,-0.00013385437619661822
s2~nonlin,pre_s2,0,-0.0014327050177729284,-0.0009139959877932924,-0.001432704958458375
answer,pre_s2,2,0.9421160122967296,-0.012730527053078422,0.890198065066931
s1,pre_s2,2,0.9807234094118886,-0.007749313102165978,0.9432272270682222
s2,pre_s2,2,0.959074663511681,-0.01807017885832085,0.9265835882627499
answer~nonlin,pre_s2,2,0.1559453917895065,-0.009850768437144275,-0.04369299770792745
s1~nonlin,pre_s2,2,0.544700061873236,-0.0004171277021753905,0.44941300267085904
s2~nonlin,pre_s2,2,0.15594539178950695,0.0021028547416909182,-0.04369299770792723
answer,pre_s2,4,0.9511445276843032,-0.01156127441304422,0.9195413362283789
s1,pre_s2,4,0.9945568907535559,-0.008530610372276204,0.9700532620466042
s2,pre_s2,4,0.985198805246031,-0.013644511278121385,0.962996011238435
answer~nonlin,pre_s2,4,0.6989489352466071,-0.007965256072774762,0.5118490168045948
s1~nonlin,pre_s2,4,0.670540173165319,-0.009062527715074653,0.5747880278861688
s2~nonlin,pre_s2,4,0.6989489352466072,0.0020873929322294815,0.511849016804595
answer,pre_s2,6,0.9442888155037794,-0.008178030950150017,0.9057281498479002
s1,pre_s2,6,0.9936822288280388,-0.004502374659560937,0.9544931286184452
s2,pre_s2,6,0.9826824967816861,-0.014477584786935171,0.9530272825279752
answer~nonlin,pre_s2,6,0.6779227551757643,-0.006129074062546813,0.5060403150755727
s1~nonlin,pre_s2,6,0.6835661941603693,-0.009190538859742858,0.6613773196046565
s2~nonlin,pre_s2,6,0.6779227551757645,0.00013951762789621291,0.5060403150755726
answer,pre_s2,8,0.9494854252034621,-0.004526113846125446,0.8955191872124194
s1,pre_s2,8,0.9888210220515052,-0.005963599941124498,0.9462837931787295
s2,pre_s2,8,0.9801306279865336,-0.01186699250664569,0.9401922984977745
answer~nonlin,pre_s2,8,0.6240635134249066,-0.003839044920231016,0.4090223560297085
s1~nonlin,pre_s2,8,0.6833888461631821,-0.010512346688203111,0.6439916803130956
s2~nonlin,pre_s2,8,0.6240635134249071,0.002436760479284872,0.40902235602970893
answer,pre_s2,10,0.9474785765286842,-0.009869172865785147,0.8863387460497206
s1,pre_s2,10,0.9829707108211203,-0.0073876139285338205,0.9148190869547248
s2,pre_s2,10,0.9702331460729521,-0.00781820060894689,0.9178174301867571
answer~nonlin,pre_s2,10,0.4390705434151675,-0.007260206920435497,0.2741618399258412
s1~nonlin,pre_s2,10,0.6841729134121113,-0.011581572889521885,0.6234376716438237
s2~nonlin,pre_s2,10,0.43907054341516794,0.0015284602468943476,0.2741618399258421
answer,pre_s2,12,0.9586136460050647,-0.01056507315789279,0.8925444665988823
s1,pre_s2,12,0.9814822307645144,-0.007708526622117962,0.905351908278584
s2,pre_s2,12,0.9730746178505555,-0.008362109891853597,0.9077183331974299
answer~nonlin,pre_s2,12,0.46823292115287907,-0.005155928676839894,0.38522994009273603
s1~nonlin,pre_s2,12,0.6843874907600298,-0.012346239338107745,0.6256976804055814
s2~nonlin,pre_s2,12,0.4682329211528792,-0.0002388132252284514,0.3852299400927365
answer,pre_s2,14,0.9593150384249192,-0.009807669480297987,0.878946421759364
s1,pre_s2,14,0.9805408301076233,-0.008871335952145065,0.894023682228364
s2,pre_s2,14,0.9713915943769433,-0.007568722263734173,0.8993342837223728
answer~nonlin,pre_s2,14,0.5212758825814932,-0.004658145418225956,0.33349829374051465
s1~nonlin,pre_s2,14,0.6947201111433154,-0.012612766456914448,0.5733006681689929
s2~nonlin,pre_s2,14,0.5212758825814933,0.00027148879052918407,0.333498293740515
answer,pre_s2,16,0.9622698582053524,-0.011546025027438844,0.8825227995899617
s1,pre_s2,16,0.9751871675951288,-0.009376935031909062,0.8825257782193762
s2,pre_s2,16,0.9678937719048611,-0.006641057883310264,0.8915736794243174
answer~nonlin,pre_s2,16,0.5040099757934022,-0.004061302391801469,0.2879412658694853
s1~nonlin,pre_s2,16,0.6940503565409463,-0.010012943000587304,0.6256391286018155
