target,position,layer,r2,r2_shuffled,r2_random
c1x~nonlin,dot_0,4,-0.006792379306343799,-0.0055491719318849775,-0.0030472681352502473
y~nonlin,dot_0,4,-0.013459976811759145,-0.011991831978403589,-0.007970077719371194
c2y~nonlin,dot_0,4,-0.01608292295056879,-0.00710405821850113,-0.002840341386392442
answer,dot_0,6,0.10837115895720817,-0.009647761910276609,0.09009577902942678
x,dot_0,6,0.04187065634294851,-0.01538436391280662,0.01846316891723343
c1x,dot_0,6,0.04083161087813647,-0.004889182114887536,0.02118355258982252
y,dot_0,6,0.043025754921866555,-0.011446128122478472,0.025232989811342588
c2y,dot_0,6,0.10359973247449872,-0.008413074751555172,0.07203522140088447
answer~nonlin,dot_0,6,-0.0105373034281806,0.004403974032213709,-0.002447955895845455
x~nonlin,dot_0,6,0.11060096185373547,-0.013365652846771603,0.052042810126941785
c1x~nonlin,dot_0,6,0.00013021504105625858,-0.005989431391187017,-0.001787318565313445
y~nonlin,dot_0,6,-0.01052924424042656,-0.013755665883830481,-0.0028796010289864338
c2y~nonlin,dot_0,6,-0.010357076482730099,-0.010912771118401832,-0.0025707145477409377
answer,dot_0,8,0.13251503382228758,-0.0048753981934850366,0.08437951300083635
x,dot_0,8,0.04921662876124677,-0.013903468751883308,0.06229204305185454
c1x,dot_0,8,0.06459845640197104,-0.004856884450919585,0.07348111119542022
y,dot_0,8,0.06354186464668554,-0.013325564298070969,0.07074783594474177
c2y,dot_0,8,0.1281651499148848,-0.008171226434735557,0.08137626242098461
answer~nonlin,dot_0,8,-0.01368762012244984,-0.005286685312861472,-0.003536993210356165
x~nonlin,dot_0,8,0.11744746885588919,-0.015404203858852439,0.08925608962580012
c1x~nonlin,dot_0,8,-0.005690378832065468,-0.016022195379546078,-0.002449182989178844
y~nonlin,dot_0,8,-0.013199272907133075,-0.013282500649258955,-0.0033324716118852127
c2y~nonlin,dot_0,8,-0.012201722257541459,-0.009412650265874678,-0.0036847903099419543
answer,dot_0,10,0.22846325106400078,-0.0009731090490219252,0.1399068829527148
x,dot_0,10,0.1534048686952484,-0.007479550811357205,0.13425795871253232
c1x,dot_0,10,0.17737173282029917,0.0001558648763130277,0.13340092324024755
y,dot_0,10,0.17424870317822505,-0.008256199191020608,0.12999132126894986
c2y,dot_0,10,0.22333238100699782,-0.007542737806381261,0.13548032110878305
answer~nonlin,dot_0,10,-0.01088303409349245,-0.003756642513771391,-0.0024606169130785283
x~nonlin,dot_0,10,0.23119662778286887,-0.017344423918708163,0.1416020581508629
c1x~nonlin,dot_0,10,-0.0033099760409278645,-0.015524210429184393,-0.004726934593185517
y~nonlin,dot_0,10,-0.008854105370538656,-0.013431541353239984,-0.0029173685879897437
c2y~nonlin,dot_0,10,-0.008661570110524375,-0.010746084852269577,-0.0026939315758902627
answer,dot_0,12,0.29594543206576485,-0.003268160610104598,0.16803540584760046
x,dot_0,12,0.24918731327174282,-0.009889959763634382,0.15130749465926618
c1x,dot_0,12,0.25889029294203947,-0.0016960974364410575,0.15347042920721765
y,dot_0,12,0.2665333751384238,-0.012636325887822153,0.16066236685037083
c2y,dot_0,12,0.2942965812858197,-0.008872535766316636,0.16601506819729206
answer~nonlin,dot_0,12,-0.007434602643821231,-0.007006031976967586,-0.004924493051362333
x~nonlin,dot_0,12,0.2959304869790871,-0.016241062951187102,0.16793278369253317
c1x~nonlin,dot_0,12,-0.002123040897916484,-0.014305514601965275,-0.003924032768490404
y~nonlin,dot_0,12,-0.007080786614541479,-0.014712451564566464,-0.003717968374716385
c2y~nonlin,dot_0,12,-0.005519381874400375,-0.011381370065819185,-0.004041073092933223
answer,dot_0,14,0.3001519295082419,-0.008252522008746377,0.15204799889695486
x,dot_0,14,0.22109046984696357,-0.00572440760148174,0.16351272374963843
c1x,dot_0,14,0.2425407200811035,-0.003803578932080942,0.1430211814057364
y,dot_0,14,0.250144935187147,-0.012001022315631937,0.15227123508617801
c2y,dot_0,14,0.2940935920364447,-0.006630752860218081,0.15003867305545504
answer~nonlin,dot_0,14,-0.0048330147890829345,-0.009704594522670362,-0.0033589854772859695
x~nonlin,dot_0,14,0.24305735456339905,-0.017701282366011872,0.1847112625815136
c1x~nonlin,dot_0,14,-0.0006598124055217092,-0.019193828147815006,-0.003977950067514557
y~nonlin,dot_0,14,-0.007535402730861174,-0.016260016921984644,-0.0030066730638897976
c2y~nonlin,dot_0,14,-0.003458145900997245,-0.011609013030627002,-0.00373556686940546
answer,dot_0,16,0.26183940350291857,-0.007827568068165425,0.12581377508457958
x,dot_0,16,0.20244906583388955,-0.0057609872135959694,0.0929511435573861
c1x,dot_0,16,0.21456878206447305,-0.005191422484559949,0.09691033727387965
y,dot_0,16,0.22103388831769788,-0.012859149823186256,0.10697494345651948
c2y,dot_0,16,0.2553299209156874,-0.006023191967963859,0.11910835119511587
answer~nonlin,dot_0,16,-0.006577562597554154,-0.005663725375336659,-0.002642526541743573
x~nonlin,dot_0,16,0.21372635557377917,-0.018848411136967336,0.11264339105409737
c1x~nonlin,dot_0,16,-0.0002256142332968114,-0.020449607731756858,-0.0005751056901601714
y~nonlin,dot_0,16,-0.007695656977797061,-0.015149626041499609,-0.001954407840510042
c2y~nonlin,dot_0,16,-0.005848449651116638,-0.010318889784003415,-0.0033059098207972593
answer,dot_0,18,0.23288272590148118,-0.008242083270931788,0.16860415519091687
x,dot_0,18,0.2459249002418119,0.0009346705334509764,0.14194424694815067
c1x,dot_0,18,0.2237870965903329,-0.005117791149232387,0.14486019418443596
y,dot_0,18,0.22787633591321033,-0.010538088094117937,0.15768734343127644
c2y,dot_0,18,0.22600706981905883,-0.00866499764253037,0.1682901990560859
answer~nonlin,dot_0,18,-0.005507512793944569,-0.008683002735823342,-0.0025045959168283893
x~nonlin,dot_0,18,0.2466020074857851,-0.01766779026831089,0.15305896116447482
c1x~nonlin,dot_0,18,0.002940042515937158,-0.01853356993926747,-0.0001795811770857192
y~nonlin,dot_0,18,-0.00583908570420566,-0.015210219374555356,-0.0025061434383046866
c2y~nonlin,dot_0,18,-0.00441455502965149,-0.012123229224417553,-0.0028410461673316068
